"","age_group","sex","miles","acc_inv"
"8221","(16,18]","F","3","0"
"8222","(21,80]","F","3","0"
"8223","(21,80]","F","3","0"
"8224","(16,18]","F","3","0"
"8225","(16,18]","M","1","0"
"8226","(16,18]","M","2","0"
"8227","(18,21]","F","2","0"
"8228","(21,80]","M","2","1+"
"8229","(16,18]","M","3","0"
"8230","(21,80]","F","3","0"
"8231","(21,80]","F","2","0"
"8232","(21,80]","F","3","0"
"8233","(18,21]","F","2","0"
"8234","(16,18]","M","3","0"
"8235","(18,21]","F","2","0"
"8236","(18,21]","M","2","0"
"8237","(18,21]","F","3","0"
"8238","(16,18]","M",NA,"0"
"8239","(18,21]","F","2","0"
"8240","(21,80]","F","2","0"
"8241","(18,21]","M","3","0"
"8242","(16,18]","F","3","0"
"8243","(18,21]","M","3","1+"
"8244","(21,80]","M","3","0"
"8245","(21,80]","F","3","0"
"8246","(16,18]","F","3","0"
"8247","(21,80]","F","3","0"
"8248","(16,18]","F","2","0"
"8249","(16,18]","F","3","0"
"8250","(16,18]","F","2","0"
"8251","(21,80]","M","3","0"
"8252","(16,18]","F","2","0"
"8253","(18,21]","F","3","0"
"8254","(18,21]","M","2","0"
"8255","(16,18]","F","2","0"
"8256","(18,21]","F","3","0"
"8257","(16,18]","M","2","0"
"8258","(16,18]","M",NA,"1+"
"8259","(16,18]","F","2","1+"
"8260","(16,18]","F","3","0"
"8261","(16,18]","M","3","0"
"8262","(18,21]","M","3","0"
"8263","(21,80]","M","3","0"
"8264","(18,21]","F","1","0"
"8265","(18,21]","F","2","0"
"8266","(18,21]","M",NA,"0"
"8267","(16,18]","M","2","0"
"8268","(21,80]","F","3","0"
"8269","(18,21]","F","3","0"
"8270","(16,18]","F","2","0"
"8271","(18,21]","F","2","0"
"8272","(18,21]","M","3","0"
"8273","(18,21]","F","2","0"
"8274","(16,18]","F","1","0"
"8275","(16,18]","F","3","0"
"8276","(18,21]","M","2","0"
"8277","(21,80]","F","3","0"
"8278","(18,21]","M","3","0"
"8279","(21,80]","F","2","0"
"8280","(16,18]","F",NA,"0"
"8281","(16,18]","M","3","0"
"8282","(21,80]","F","2","0"
"8283","(16,18]","M","3","0"
"8284","(21,80]","M","3","1+"
"8285","(21,80]","F","3","0"
"8286","(16,18]","M","2","0"
"8287","(18,21]","F","2","0"
"8288","(21,80]","F","2","0"
"8289","(21,80]","F","3","0"
"8290","(16,18]","M","2","0"
"8291","(16,18]","F","2","0"
"8292","(16,18]","F","2","0"
"8293","(16,18]","F","3","0"
"8294","(21,80]","F","3","0"
"8295","(16,18]","F","3","0"
"8296","(16,18]","F","3","0"
"8297","(16,18]","F","3","0"
"8298","(21,80]","F","3","0"
"8299","(18,21]","M","2","0"
"8300","(21,80]","M","3","0"
"8301","(21,80]","F","2","0"
"8302","(18,21]","M","2","0"
"8303","(16,18]","F","3","0"
"8304","(18,21]","F","1","0"
"8305","(18,21]","F","3","0"
"8306","(18,21]","F","2","0"
"8307","(16,18]","F","2","0"
"8308","(16,18]","F","3","0"
"8309","(21,80]","F","2","0"
"8310","(16,18]","F","3","0"
"8311","(18,21]","F","3","0"
"8312","(21,80]","F","3","0"
"8313","(18,21]","M","2","0"
"8314","(21,80]","F","3","0"
"8315","(16,18]","F","3","0"
"8316","(16,18]","M","2","0"
"8317","(16,18]","M","2","0"
"8318","(21,80]","M","3","0"
"8319","(16,18]","F","2","0"
"8320","(21,80]","F","3","0"
"8321","(21,80]","M","2","0"
"8322","(16,18]","F","2","0"
"8323","(18,21]","F","3","0"
"8324","(21,80]","F","3","0"
"8325","(16,18]","F","3",NA
"8326","(21,80]","F","3","0"
"8327","(18,21]","M","3","0"
"8328","(18,21]","F","3","0"
"8329","(21,80]","F","3","0"
"8330","(18,21]","F",NA,"0"
"8331","(21,80]","F","3","0"
"8332","(21,80]","F","2","1+"
"8333","(21,80]","F","2","0"
"8334","(18,21]","M","3","0"
"8335","(21,80]","F","3","0"
"8336","(21,80]","F","3","0"
"8337","(18,21]","F","3","0"
"8338","(21,80]","F","3","0"
"8339","(18,21]","M","3","0"
"8340","(16,18]","M","2","0"
"8341","(18,21]","F","2","0"
"8342","(16,18]","F","2","0"
"8343","(21,80]","M","2","0"
"8344","(18,21]","F","3","0"
"8345","(16,18]","F","3","0"
"8346","(21,80]","F",NA,"0"
"8347","(21,80]","M","3","0"
"8348","(21,80]","F","1","0"
"8349","(18,21]","M","3","0"
"8350","(16,18]","F","3","0"
"8351","(16,18]","M",NA,"1+"
"8352","(21,80]","F",NA,"0"
"8353","(16,18]","F",NA,"0"
"8354","(18,21]","F","3","0"
"8355","(18,21]","F","3","0"
"8356","(16,18]","F","2","1+"
"8357","(21,80]","F","3","0"
"8358","(18,21]","F","3","0"
"8359","(16,18]","M","1","0"
"8360","(18,21]","F","3","0"
"8361","(18,21]","F",NA,"0"
"8362","(18,21]","M","3","0"
"8363","(21,80]","M","2","0"
"8364","(21,80]","M","2","0"
"8365","(21,80]","M","1","0"
"8366","(21,80]","F","3","0"
"8367","(16,18]","M","3","1+"
"8368","(16,18]","M","2","1+"
"8369","(21,80]","F","2","0"
"8370","(18,21]","F","2","0"
"8371","(16,18]","F","3","0"
"8372","(16,18]","F","2","0"
"8373","(16,18]","M","2","0"
"8374","(21,80]","M","3","0"
"8375","(21,80]","F","3","0"
"8376","(21,80]","F","2","0"
"8377","(16,18]","M","2","0"
"8378","(21,80]","M","2","1+"
"8379","(21,80]","F","3","0"
"8380","(16,18]","M","3","0"
"8381","(18,21]","F",NA,"0"
"8382","(21,80]","M","3","0"
"8383","(18,21]","F",NA,"0"
"8384","(16,18]","F","2","1+"
"8385","(16,18]","M","3","0"
"8386","(18,21]","F","3","0"
"8387","(16,18]","F","3","0"
"8388","(18,21]","F","3","0"
"8389","(18,21]","M","3","0"
"8390","(18,21]","F","2","0"
"8391","(21,80]","M","2","0"
"8392","(18,21]","F","1","0"
"8393","(21,80]","F","3","0"
"8394","(16,18]","F","3","0"
"8395","(16,18]","M","3","0"
"8396","(21,80]","M","3","0"
"8397","(21,80]","F","3","0"
"8398","(21,80]","F","3","0"
"8399","(16,18]","F","3","0"
"8400","(16,18]","F","2","0"
"8401","(18,21]","M","3","0"
"8402","(18,21]","F","2","0"
"8403","(16,18]","F","3","0"
"8404","(16,18]","M","2","0"
"8405","(21,80]","F",NA,"0"
"8406","(16,18]","M","2","0"
"8407","(21,80]","M","3","1+"
"8408","(16,18]","F","2","0"
"8409","(16,18]","F","2","0"
"8410","(21,80]","M","3","0"
"8411","(16,18]","M","3","0"
"8412","(18,21]","M","2","0"
"8413","(16,18]","M","2","0"
"8414","(16,18]","F","3","0"
"8415","(18,21]","F","2","0"
"8416","(18,21]","M","3","0"
"8417","(18,21]","M","1","0"
"8418","(18,21]","M","3","0"
"8419","(21,80]","F","1","0"
"8420","(16,18]","M","3","1+"
"8421","(16,18]","F","2","0"
"8422","(16,18]","M","2","1+"
"8423","(21,80]","F","3","0"
"8424","(18,21]","M","2","0"
"8425","(21,80]","F","2","0"
"8426","(21,80]","M","2","0"
"8427","(21,80]","M","3","0"
"8428","(16,18]","F","1","0"
"8429","(16,18]","F",NA,"0"
"8430","(21,80]","F","1","0"
"8431","(18,21]","F","3","0"
"8432","(16,18]","F","2","0"
"8433","(16,18]","M","2","0"
"8434","(21,80]","M","2","0"
"8435","(18,21]","M","1","0"
"8436","(21,80]","F","3","0"
"8437","(21,80]","F","2","0"
"8438","(16,18]","F","3","0"
"8439","(16,18]","M","1","0"
"8440","(16,18]","F","3","0"
"8441","(16,18]","F","2","0"
"8442","(21,80]","F","3","0"
"8443","(21,80]","M","2",NA
"8444","(21,80]","F","3","0"
"8445","(16,18]","F","3","0"
"8446","(21,80]","F","3","0"
"8447","(18,21]","F",NA,"0"
"8448","(16,18]","F","1","0"
"8449","(16,18]","M",NA,"1+"
"8450","(21,80]","F",NA,"0"
"8451","(18,21]","M","3","0"
"8452","(21,80]","M","3","0"
"8453","(18,21]","F","3","0"
"8454","(21,80]","F","3","0"
"8455","(21,80]","F","3","0"
"8456","(18,21]","F","3","0"
"8457","(16,18]","F","1","0"
"8458","(16,18]","M","2","0"
"8459","(21,80]","F","2","0"
"8460","(16,18]","F","2","0"
"8461","(16,18]","M","3","0"
"8462","(16,18]","M","1","0"
"8463","(21,80]","F",NA,"0"
"8464","(18,21]","F",NA,"0"
"8465","(18,21]","F",NA,"0"
"8466","(18,21]","M","2","0"
"8467","(21,80]","F","2","0"
"8468","(18,21]","M","2","0"
"8469","(16,18]","M","2","0"
"8470","(16,18]","F","1","0"
"8471","(16,18]","M","2","0"
"8472","(18,21]","F",NA,"0"
"8473","(21,80]","M","3","0"
"8474","(21,80]","F","3","0"
"8475","(21,80]","F","3","0"
"8476","(21,80]","F","3","0"
"8477","(18,21]","F","3","0"
"8478","(18,21]","M","3","0"
"8479","(16,18]","F","3","0"
"8480","(21,80]","F","3","0"
"8481","(16,18]","F","3","0"
"8482","(16,18]","M","3","0"
"8483","(16,18]","M","2","1+"
"8484","(18,21]","F",NA,"0"
"8485","(16,18]","F","3","0"
"8486","(16,18]","M","3","0"
"8487","(16,18]","M","2","0"
"8488","(21,80]","F","3","0"
"8489","(21,80]","F","2","0"
"8490","(21,80]","F","3","0"
"8491","(18,21]","F","3","0"
"8492","(16,18]","F","2","0"
"8493","(21,80]","F","3","0"
"8494","(16,18]","F","3","0"
"8495","(16,18]","M","2","0"
"8496","(16,18]","M","3","0"
"8497","(21,80]","M","2","0"
"8498","(18,21]","F","3","0"
"8499","(16,18]","F","2","0"
"8500","(16,18]","M",NA,"0"
"8501","(21,80]","M","2","0"
"8502","(16,18]","M","3","0"
"8503","(18,21]","M","1","0"
"8504","(18,21]","F","2","0"
"8505","(16,18]","M","2","0"
"8506","(18,21]","F",NA,"0"
"8507","(18,21]","F","1","1+"
"8508","(18,21]","F","3","0"
"8509","(21,80]","F","3","0"
"8510","(18,21]","F","2","0"
"8511","(21,80]","F",NA,"0"
"8512","(21,80]","F","2","0"
"8513","(16,18]","M","3","0"
"8514","(16,18]","M","3","0"
"8515","(21,80]","M","2","0"
"8516","(21,80]","M","1","0"
"8517","(18,21]","F","3","0"
"8518","(16,18]","M","2","0"
"8519","(21,80]","F","3","0"
"8520","(16,18]","F","2","0"
"8521","(16,18]","F","2","0"
"8522","(18,21]","M",NA,"0"
"8523","(21,80]","F","2","0"
"8524","(18,21]","F","2","0"
"8525","(21,80]","F","2","0"
"8526","(21,80]","F","2","0"
"8527","(21,80]","M","2","0"
"8528","(16,18]","F","3","0"
"8529","(21,80]","M","3","0"
"8530","(16,18]","F","3","0"
"8531","(21,80]","F","3","0"
"8532","(18,21]","F","3","0"
"8533","(18,21]","F","3","0"
"8534","(21,80]","F","2","0"
"8535","(16,18]","F","3","0"
"8536","(16,18]","F","2","0"
"8537","(16,18]","M","2","0"
"8538","(16,18]","F","2","0"
"8539","(16,18]","F","2","0"
"8540","(21,80]","F","2","0"
"8541","(21,80]","M","2","0"
"8542","(18,21]","F","2","0"
"8543","(21,80]","F","1","0"
"8544","(21,80]","F","3","0"
"8545","(21,80]","M","2","0"
"8546","(18,21]","F","3","0"
"8547","(18,21]","F",NA,"0"
"8548","(18,21]","F","1","0"
"8549","(21,80]","F","2","0"
"8550","(21,80]","M","3","0"
"8551","(21,80]","F","2","0"
"8552","(16,18]","F","2","0"
"8553","(21,80]","F","3","0"
"8554","(21,80]","F","3","0"
"8555","(21,80]","F","3","0"
"8556","(21,80]","M","2","0"
"8557","(21,80]","M","3","0"
"8558","(16,18]","F","3","0"
"8559","(16,18]","M","2","0"
"8560","(21,80]","F","2","1+"
"8561","(16,18]","M","3","0"
"8562","(18,21]","F","3","0"
"8563","(16,18]","F","3","0"
"8564","(18,21]","F","3","0"
"8565","(16,18]","M","2","0"
"8566","(18,21]","M","2","0"
"8567","(21,80]","F","2","0"
"8568","(21,80]","F","3","0"
"8569","(16,18]","M","3","0"
"8570","(21,80]","M","3","0"
"8571","(21,80]","F","2","0"
"8572","(18,21]","M","3","0"
"8573","(16,18]","F",NA,"0"
"8574","(21,80]","M","3","0"
"8575","(21,80]","F","3","0"
"8576","(16,18]","F",NA,"0"
"8577","(21,80]","F","2",NA
"8578","(21,80]","F",NA,"0"
"8579","(16,18]","M","2","1+"
"8580","(21,80]","F",NA,"0"
"8581","(18,21]","F","3","0"
"8582","(21,80]","F","3","0"
"8583","(21,80]","F","2","0"
"8584","(21,80]","M","2","0"
"8585","(21,80]","F","2","0"
"8586","(21,80]","M","2","0"
"8587","(18,21]","F","1","0"
"8588","(16,18]","M","3","0"
"8589","(16,18]","F","2","0"
"8590","(18,21]","F","3","0"
"8591","(21,80]","F","3","0"
"8592","(18,21]","F","3","0"
"8593","(16,18]","M","1","0"
"8594","(21,80]","F","2","0"
"8595","(16,18]","M","3","0"
"8596","(21,80]","M","3","0"
"8597","(18,21]","M","2","0"
"8598","(16,18]","F","1","0"
"8599","(21,80]","M","3","0"
"8600","(16,18]","F","3","0"
"8601","(21,80]","F","3","0"
"8602","(16,18]","M","2","0"
"8603","(16,18]","M","2","0"
"8604","(16,18]","M","3","0"
"8605","(21,80]","M","2","0"
"8606","(21,80]","M","2","0"
"8607","(16,18]","F","2","0"
"8608","(21,80]","F","3","0"
"8609","(18,21]","F","3","0"
"8610","(21,80]","F","2","0"
"8611","(21,80]","M","2","0"
"8612","(21,80]","M","2","0"
"8613","(18,21]","F","2","0"
"8614","(16,18]","F","3","0"
"8615","(18,21]","F","2","0"
"8616","(18,21]","F","2","0"
"8617","(21,80]","F","2","0"
"8618","(16,18]","M","2","1+"
"8619","(21,80]","F","2","0"
"8620","(18,21]","M","3","0"
"8621","(18,21]","M","3","0"
"8622","(18,21]","F","2","0"
"8623","(16,18]","F","1","0"
"8624","(16,18]","F",NA,"0"
"8625","(21,80]","F",NA,"0"
"8626","(16,18]","M","2","0"
"8627","(21,80]","F","3","0"
"8628","(16,18]","M","3","0"
"8629","(21,80]","F","3","0"
"8630","(21,80]","F","3","0"
"8631","(16,18]","M","2","0"
"8632","(18,21]","F","2","0"
"8633","(18,21]","F",NA,"0"
"8634","(21,80]","F",NA,"0"
"8635","(21,80]","F","3","0"
"8636","(21,80]","F","2","0"
"8637","(16,18]","F","3","0"
"8638","(21,80]","F","2","1+"
"8639","(21,80]","M","3","0"
"8640","(21,80]","M","2","0"
"8641","(21,80]","F","1","0"
"8642","(21,80]","F","3","0"
"8643","(16,18]","F",NA,"0"
"8644","(21,80]","F","3","0"
"8645","(16,18]","M","3","0"
"8646","(21,80]","F","3","0"
"8647","(21,80]","F","3","0"
"8648","(18,21]","F","2","0"
"8649","(21,80]","F","2","0"
"8650","(16,18]","M","2","0"
"8651","(21,80]","F","1","0"
"8652","(18,21]","M","1","0"
"8653","(16,18]","M","3","0"
"8654","(16,18]","F","3","0"
"8655","(18,21]","M","3","0"
"8656","(16,18]","F",NA,"0"
"8657","(16,18]","M","1","0"
"8658","(21,80]","F","3","0"
"8659","(16,18]","F","3","0"
"8660","(21,80]","F","3","0"
"8661","(21,80]","F","1","0"
"8662","(18,21]","F","2","0"
"8663","(16,18]","F","2","0"
"8664","(16,18]","F","3","0"
"8665","(16,18]","F",NA,"0"
"8666","(18,21]","F","1","0"
"8667","(18,21]","F",NA,"0"
"8668","(21,80]","F","2","0"
"8669","(21,80]","F","3","0"
"8670","(18,21]","M","2","0"
"8671","(21,80]","F","2","0"
"8672","(18,21]","M","3","0"
"8673","(16,18]","F","3","0"
"8674","(21,80]","F","3","0"
"8675","(18,21]","F","3","0"
"8676","(21,80]","F","3","0"
"8677","(21,80]","F","3","0"
"8678","(18,21]","F","3","0"
"8679","(18,21]","F","3","0"
"8680","(21,80]","M","3","0"
"8681","(16,18]","M","1","1+"
"8682","(21,80]","F","2","0"
"8683","(18,21]","M","3","0"
"8684","(16,18]","F","2","0"
"8685","(21,80]","F","3","0"
"8686","(16,18]","F","2","0"
"8687","(21,80]","F","2","0"
"8688","(18,21]","F","2","0"
"8689","(18,21]","M","3","0"
"8690","(21,80]","F","3","0"
"8691","(18,21]","F","3","0"
"8692","(21,80]","F","2","0"
"8693","(21,80]","M","3","0"
"8694","(21,80]","F","3","0"
"8695","(21,80]","F","2","0"
"8696","(16,18]","F",NA,"0"
"8697","(21,80]","M","1","0"
"8698","(18,21]","F","3","0"
"8699","(21,80]","F","3","0"
"8700","(21,80]","F","2","0"
"8701","(18,21]","F","3","0"
"8702","(16,18]","F","3","0"
"8703","(18,21]","F",NA,"0"
"8704","(21,80]","F","3","0"
"8705","(21,80]","F","3","0"
"8706","(21,80]","F","3","0"
"8707","(18,21]","M","3","0"
"8708","(18,21]","M","2","0"
"8709","(21,80]","M","3","0"
"8710","(21,80]","M","3","0"
"8711","(21,80]","F","2","0"
"8712","(21,80]","F","3","0"
"8713","(21,80]","F","2","0"
"8714","(21,80]","F","3","0"
"8715","(16,18]","F","1","0"
"8716","(16,18]","M","2","0"
"8717","(21,80]","F","2","0"
"8718","(18,21]","F",NA,"0"
"8719","(16,18]","F","1","0"
"8720","(16,18]","F","3","0"
"8721","(16,18]","F","3","1+"
"8722","(16,18]","F",NA,"0"
"8723","(21,80]","F","2","0"
"8724","(21,80]","M","3","0"
"8725","(21,80]","F","2","0"
"8726","(16,18]","M","2","1+"
"8727","(16,18]","F","3","0"
"8728","(18,21]","M","2","0"
"8729","(21,80]","F","3","0"
"8730","(16,18]","F","2","0"
"8731","(16,18]","F","2","0"
"8732","(16,18]","F","3","0"
"8733","(16,18]","M","2","0"
"8734","(16,18]","M","2","0"
"8735","(16,18]","M","3","0"
"8736","(16,18]","M","1","1+"
"8737","(21,80]","M","2","0"
"8738","(18,21]","F",NA,"0"
"8739","(16,18]","F","3","0"
"8740","(18,21]","F",NA,"0"
"8741","(21,80]","F","3","0"
"8742","(16,18]","F","3","0"
"8743","(18,21]","M","1","0"
"8744","(21,80]","F","2","0"
"8745","(21,80]","F","2","0"
"8746","(21,80]","F","3","0"
"8747","(21,80]","F","2","0"
"8748","(16,18]","F","3","0"
"8749","(16,18]","F","2","0"
"8750","(16,18]","F","3","0"
"8751","(16,18]","M","3","0"
"8752","(18,21]","M",NA,"0"
"8753","(16,18]","M","2","0"
"8754","(21,80]","F","1","0"
"8755","(18,21]","F","2","0"
"8756","(18,21]","F","3","0"
"8757","(16,18]","F","3","0"
"8758","(21,80]","M","3","0"
"8759","(21,80]","M","3","0"
"8760","(21,80]","F","1","0"
"8761","(18,21]","F","2","0"
"8762","(18,21]","F","3","0"
"8763","(16,18]","F","1","1+"
"8764","(21,80]","F","2","0"
"8765","(18,21]","F","3","0"
"8766","(16,18]","F","3","0"
"8767","(16,18]","F","2","1+"
"8768","(21,80]","M","2",NA
"8769","(18,21]","M","3","0"
"8770","(18,21]","F","2","0"
"8771","(21,80]","M","3","0"
"8772","(16,18]","M","3","0"
"8773","(16,18]","M","2","0"
"8774","(16,18]","M","2","0"
"8775","(16,18]","M","2","1+"
"8776","(16,18]","M","2","0"
"8777","(18,21]","M","3","0"
"8778","(21,80]","F","3","0"
"8779","(16,18]","F","1","0"
"8780","(16,18]","M","2","0"
"8781","(18,21]","F","2","0"
"8782","(16,18]","M","3","0"
"8783","(16,18]","M","2","0"
"8784","(16,18]","M","2","1+"
"8785","(18,21]","M","2","0"
"8786","(18,21]","F","2","0"
"8787","(18,21]","F","2","0"
"8788","(16,18]","M","2","0"
"8789","(16,18]","F","2","0"
"8790","(21,80]","F","1","0"
"8791","(18,21]","M","3","0"
"8792","(18,21]","F",NA,"0"
"8793","(21,80]","F","3","0"
"8794","(18,21]","F","3","0"
"8795","(21,80]","F","2","0"
"8796","(16,18]","F","2","1+"
"8797","(21,80]","F","2","0"
"8798","(21,80]","M","2","0"
"8799","(18,21]","F","3","0"
"8800","(21,80]","F","3","1+"
"8801","(16,18]","F","2","0"
"8802","(21,80]","M","3","0"
"8803","(18,21]","F","3","0"
"8804","(16,18]","M","1","0"
"8805","(16,18]","F","3","0"
"8806","(16,18]","M",NA,"0"
"8807","(18,21]","F","3","0"
"8808","(21,80]","F","3","0"
"8809","(21,80]","F","1","0"
"8810","(16,18]","M","2","0"
"8811","(16,18]","M","3","0"
"8812","(18,21]","F","3","0"
"8813","(21,80]","F","2","0"
"8814","(21,80]","M","3","0"
"8815","(18,21]","M","3","0"
"8816","(18,21]","F","2","0"
"8817","(16,18]","F","3","1+"
"8818","(16,18]","F","3","0"
"8819","(16,18]","F","2","1+"
"8820","(18,21]","F","3","0"
"8821","(16,18]","F",NA,"0"
"8822","(16,18]","F","2","1+"
"8823","(16,18]","M","2","0"
"8824","(16,18]","F","3","0"
"8825","(18,21]","M","2","0"
"8826","(16,18]","M",NA,"0"
"8827","(16,18]","M","1","0"
"8828","(16,18]","F","3","0"
"8829","(16,18]","M","3","0"
"8830","(18,21]","M","3","0"
"8831","(18,21]","F","3","0"
"8832","(18,21]","F","3","0"
"8833","(21,80]","F","1","0"
"8834","(16,18]","M","3","0"
"8835","(21,80]","F","2","0"
"8836","(21,80]","M","2","1+"
"8837","(21,80]","M","3","0"
"8838","(21,80]","F","3","0"
"8839","(16,18]","F","3","0"
"8840","(16,18]","F","2","0"
"8841","(16,18]","M","2","0"
"8842","(21,80]","F","3","0"
"8843","(18,21]","F","2","0"
"8844","(18,21]","M","2","0"
"8845","(16,18]","F","2","0"
"8846","(21,80]","M","2","1+"
"8847","(16,18]","F","2","0"
"8848","(21,80]","F","2","0"
"8849","(16,18]","M","3","0"
"8850","(21,80]","F","3","0"
"8851","(16,18]","M","2","0"
"8852","(16,18]","F","3","0"
"8853","(18,21]","F","3","0"
"8854","(16,18]","F","2","0"
"8855","(16,18]","F",NA,"0"
"8856","(21,80]","M","3","0"
"8857","(16,18]","M","3","0"
"8858","(21,80]","M","3","0"
"8859","(16,18]","F","1","0"
"8860","(18,21]","F","2","0"
"8861","(18,21]","F","2","1+"
"8862","(21,80]","F","3","0"
"8863","(21,80]","M","1","0"
"8864","(21,80]","F","2","0"
"8865","(21,80]","F","3","1+"
"8866","(16,18]","M","3","0"
"8867","(16,18]","F","1","0"
"8868","(21,80]","F","3","0"
"8869","(16,18]","F","3","0"
"8870","(16,18]","F",NA,"0"
"8871","(21,80]","F",NA,"0"
"8872","(21,80]","F",NA,"0"
"8873","(18,21]","F","3","0"
"8874","(21,80]","F","3","0"
"8875","(21,80]","M","3","0"
"8876","(21,80]","F","2","0"
"8877","(21,80]","M","3","0"
"8878","(16,18]","M","1","1+"
"8879","(21,80]","M","3","0"
"8880","(18,21]","F",NA,"0"
"8881","(16,18]","M","2","0"
"8882","(18,21]","F","2","1+"
"8883","(21,80]","M","1","0"
"8884","(16,18]","M","3","0"
"8885","(16,18]","F","2","0"
"8886","(18,21]","F",NA,"0"
"8887","(16,18]","F","3","0"
"8888","(21,80]","F","3","0"
"8889","(18,21]","F","2","0"
"8890","(18,21]","F","2","0"
"8891","(16,18]","M","3","0"
"8892","(21,80]","M","2","0"
"8893","(16,18]","F","3","0"
"8894","(21,80]","F","3","0"
"8895","(21,80]","F","3","0"
"8896","(21,80]","F","2","0"
"8897","(16,18]","M","1","0"
"8898","(18,21]","F",NA,"0"
"8899","(21,80]","F","2","0"
"8900","(18,21]","F","2","0"
"8901","(16,18]","M","2","0"
"8902","(21,80]","F",NA,"0"
"8903","(16,18]","M","2","0"
"8904","(18,21]","F","3","0"
"8905","(21,80]","F","2","0"
"8906","(18,21]","F","3","0"
"8907","(16,18]","M","3","0"
"8908","(18,21]","F","3","0"
"8909","(21,80]","F","3","0"
"8910","(21,80]","F","3","0"
"8911","(18,21]","M","2","0"
"8912","(16,18]","F","2","0"
"8913","(21,80]","F","3","0"
"8914","(21,80]","M","3","0"
"8915","(21,80]","F","3","0"
"8916","(18,21]","F","3","1+"
"8917","(16,18]","M","2","0"
"8918","(21,80]","F","3","0"
"8919","(16,18]","M","1","0"
"8920","(21,80]","F","3","0"
"8921","(18,21]","M","3","0"
"8922","(21,80]","F",NA,"0"
"8923","(21,80]","F","3","0"
"8924","(16,18]","M","2","0"
"8925","(18,21]","F","3","0"
"8926","(16,18]","M","3","0"
"8927","(21,80]","F","2","0"
"8928","(16,18]","M","2","0"
"8929","(18,21]","F","3","0"
"8930","(18,21]","M","2","0"
"8931","(18,21]","M","2","0"
"8932","(16,18]","F","3","0"
"8933","(21,80]","F","3","0"
"8934","(18,21]","F","2","1+"
"8935","(18,21]","F","3","0"
"8936","(16,18]","M","2","0"
"8937","(16,18]","M","2","1+"
"8938","(16,18]","F","3","0"
"8939","(21,80]","M","3","0"
"8940","(21,80]","F","3","0"
"8941","(16,18]","M","3","0"
"8942","(21,80]","F","3","0"
"8943","(16,18]","F",NA,"0"
"8944","(18,21]","F","3","0"
"8945","(21,80]","M","3","0"
"8946","(16,18]","M","2","0"
"8947","(18,21]","F","3","0"
"8948","(18,21]","M","3","0"
"8949","(21,80]","F","3","0"
"8950","(16,18]","F",NA,"0"
"8951","(21,80]","F","1","0"
"8952","(18,21]","M","2","0"
"8953","(18,21]","M","2","0"
"8954","(16,18]","M",NA,"0"
"8955","(16,18]","M","2","0"
"8956","(21,80]","F","3","0"
"8957","(18,21]","F","1","0"
"8958","(21,80]","F","2","0"
"8959","(16,18]","M","3","0"
"8960","(16,18]","M","2","0"
"8961","(21,80]","F","2","1+"
"8962","(16,18]","F","3","0"
