"","int_age","sex","freq","acc_inv"
"7338",23,"F","1","0"
"7339",37,"F","3","0"
"7340",17,"F","1","0"
"7341",19,"F","1","0"
"7342",18,"M","1","0"
"7343",29,"F","1","0"
"7344",19,"F","1","1+"
"7345",17,"M","1","0"
"7346",25,"F","1","0"
"7347",18,"M","1","0"
"7348",22,"F","1","0"
"7349",29,"F","2","0"
"7350",31,"M","1","0"
"7351",18,"F","2","0"
"7352",19,"F","1","0"
"7353",19,"M","3","0"
"7354",22,"M","1","0"
"7355",18,"F","1","0"
"7356",39,"F","1","0"
"7357",47,"M","1","0"
"7358",18,"F","3","0"
"7359",37,"F","2","0"
"7360",26,"F","1","0"
"7361",20,"F","1","0"
"7362",43,"F","3","0"
"7363",21,"F","1","0"
"7364",18,"F","3","0"
"7365",38,"M","2","0"
"7366",17,"M","1","0"
"7367",24,"F","1","0"
"7368",25,"M","2","0"
"7369",17,"M","1","0"
"7370",18,"M","1","0"
"7371",18,"F","1","0"
"7372",17,"M","1","1+"
"7373",18,"F","1","0"
"7374",19,"F","2","0"
"7375",18,"M","1","0"
"7376",17,"M","1","0"
"7377",18,"F","1","0"
"7378",19,"F","1","0"
"7379",20,"F","1","0"
"7380",18,"F","3","1+"
"7381",47,"M","3","0"
"7382",20,"F","2","0"
"7383",24,"F","1","0"
"7384",23,"F","1","0"
"7385",20,"F","1","0"
"7386",19,"M","1","0"
"7387",31,"F","3","0"
"7388",18,"M","3","0"
"7389",19,"F","2","0"
"7390",19,"M","1","0"
"7391",18,"F","3","0"
"7392",18,"M","2","0"
"7393",19,"F","1","0"
"7394",21,"F","3","0"
"7395",37,"M","2","0"
"7396",33,"M","1","0"
"7397",18,"F","1","0"
"7398",18,"M","1","0"
"7399",21,"F","2","0"
"7400",18,"F","1","0"
"7401",33,"F","3","0"
"7402",17,"M","1","0"
"7403",46,"F","1","0"
"7404",27,"F","1","0"
"7405",19,"F","1","0"
"7406",17,"F","1","0"
"7407",38,"F","2","0"
"7408",17,"M","1","0"
"7409",20,"M","1","0"
"7410",20,"F","1","0"
"7411",17,"M","2","0"
"7412",42,"F","1","0"
"7413",19,"F","1","0"
"7414",24,"F","1","0"
"7415",18,"M","1","0"
"7416",18,"M","2","0"
"7417",32,"M","1","0"
"7418",26,"F","1","0"
"7419",18,"F","1","0"
"7420",22,"F","2","0"
"7421",18,"F","1","0"
"7422",18,"F","3","0"
"7423",19,"M","1","1+"
"7424",18,"F","2","0"
"7425",21,"F","1","1+"
"7426",38,"F","1","0"
"7427",25,"F","2","0"
"7428",18,"F","3","0"
"7429",23,"F","1","0"
"7430",20,"F","1","0"
"7431",18,"F","1","0"
"7432",18,"F","1","0"
"7433",20,"F","2","0"
"7434",18,"M","1","1+"
"7435",22,"F","2","0"
"7436",23,"F","1","0"
"7437",35,"F","1","0"
"7438",18,"F","1","0"
"7439",20,"F","2","0"
"7440",19,"F","1","0"
"7441",20,"F","1","0"
"7442",18,"M","1","0"
"7443",51,"F","3","0"
"7444",17,"M","1","0"
"7445",18,"M","1","0"
"7446",22,"F","3","0"
"7447",25,"F","1","0"
"7448",18,"F","3","0"
"7449",18,"F","2","0"
"7450",24,"M","1","0"
"7451",23,"F","3","0"
"7452",20,"F","2","0"
"7453",30,"F","2","0"
"7454",21,"M","1","0"
"7455",18,"M","1","0"
"7456",17,"F","2","0"
"7457",30,"F","1","0"
"7458",35,"M","2","0"
"7459",49,"F","1","0"
"7460",21,"F","1","0"
"7461",19,"M","1","0"
"7462",30,"F","1","0"
"7463",19,"F","2","0"
"7464",29,"M","2","0"
"7465",46,"F","2","0"
"7466",24,"M","1","0"
"7467",54,"F","1","0"
"7468",58,"F","2","0"
"7469",17,"F","1","0"
"7470",17,"M","1","0"
"7471",18,"F","2","0"
"7472",19,"M","1","0"
"7473",27,"M","3","0"
"7474",23,"F","1","0"
"7475",18,"F","3","0"
"7476",18,"M","1","0"
"7477",18,"M","1","0"
"7478",18,"M","1","0"
"7479",17,"F","2","0"
"7480",37,"F","2","0"
"7481",34,"F","2","0"
"7482",17,"M","2","0"
"7483",18,"F","3","0"
"7484",18,"M","1","0"
"7485",18,"F","2","0"
"7486",18,"F","1","0"
"7487",17,"F","2","0"
"7488",17,"M","1","0"
"7489",19,"F","3","0"
"7490",24,"F","1","0"
"7491",52,"F","3","0"
"7492",17,"M","1","0"
"7493",41,"F","3","0"
"7494",20,"F","2","0"
"7495",19,"M","2","0"
"7496",19,"F","1","0"
"7497",28,"M","2","0"
"7498",18,"M","1","0"
"7499",18,"F","2","1+"
"7500",40,"F","2","0"
"7501",47,"F","3","0"
"7502",26,"F","3","0"
"7503",41,"M","1","0"
"7504",25,"F","3","0"
"7505",18,"F","1","0"
"7506",21,"M","1","0"
"7507",17,"F","1","0"
"7508",17,"F","1","0"
"7509",20,"F","3","0"
"7510",24,"F","1","0"
"7511",21,"M","1","0"
"7512",26,"F","2","0"
"7513",22,"F","1","0"
"7514",18,"M","2","0"
"7515",18,"F","1","0"
"7516",18,"M","1","0"
"7517",17,"F","1","0"
"7518",23,"F","1","0"
"7519",18,"F","3","0"
"7520",18,"F","3","0"
"7521",22,"F","3","0"
"7522",19,"F","2","0"
"7523",21,"F","1","0"
"7524",18,"F","1","0"
"7525",48,"F","1","0"
"7526",18,"M","1","0"
"7527",21,"F","1","0"
"7528",32,"F","2","0"
"7529",19,"F","1","0"
"7530",18,"F","1","0"
"7531",18,"M","1","1+"
"7532",24,"F","2","0"
"7533",25,"M","1","0"
"7534",37,"M","3","0"
"7535",17,"F","1","1+"
"7536",18,"F","1","0"
"7537",37,"F","2","0"
"7538",37,"M","1","0"
"7539",18,"M","1","0"
"7540",18,"M","1","0"
"7541",17,"F","1","0"
"7542",18,"F","3","0"
"7543",18,"F","2","0"
"7544",17,"M","1","0"
"7545",20,"F","2","0"
"7546",17,"M","1","0"
"7547",18,"M","3","0"
"7548",18,"M","1","0"
"7549",50,"F","1","0"
"7550",18,"M","2","0"
"7551",18,"F","1","0"
"7552",27,"M","1","0"
"7553",21,"F","2","0"
"7554",17,"F","1","0"
"7555",17,"M","1","0"
"7556",31,"F","1","0"
"7557",49,"F","1","0"
"7558",17,"M","1","0"
"7559",17,"F","1","0"
"7560",18,"F","1","0"
"7561",18,"M","1","0"
"7562",17,"F","1","0"
"7563",20,"F","3","0"
"7564",18,"M","1","0"
"7565",18,"M","1","0"
"7566",18,"M","2","0"
"7567",37,"F","1","0"
"7568",58,"F","2","0"
"7569",18,"F","1","0"
"7570",19,"M","1","1+"
"7571",54,"F","1","0"
"7572",18,"M","2","0"
"7573",49,"F","1","0"
"7574",18,"F","2","0"
"7575",19,"F","1","0"
"7576",18,"F","1","0"
"7577",21,"F","1","0"
"7578",21,"M","3","1+"
"7579",54,"F","2","0"
"7580",19,"F","1","0"
"7581",18,"M","2","0"
"7582",19,"F","2","0"
"7583",26,"F","3","0"
"7584",21,"M","1","0"
"7585",18,"M","1","0"
"7586",35,"F","3","0"
"7587",26,"M","1","0"
"7588",36,"F","1","0"
"7589",17,"F","1","0"
"7590",17,"M","1","0"
"7591",17,"F","1","0"
"7592",18,"M","2","0"
"7593",32,"F","1","0"
"7594",24,"F","1","0"
"7595",30,"M","2","0"
"7596",39,"M","1","0"
"7597",19,"M","2","0"
"7598",30,"F","1","0"
"7599",18,"F","1","0"
"7600",23,"F","2","0"
"7601",18,"M","2","0"
"7602",22,"F","1","0"
"7603",22,"F","1","0"
"7604",25,"F","1","0"
"7605",56,"M","3","0"
"7606",18,"F","3","0"
"7607",18,"F","1","0"
"7608",36,"M","1","0"
"7609",17,"M","1","0"
"7610",33,"F","1","0"
"7611",19,"M","1","0"
"7612",31,"F","3","0"
"7613",26,"F","1","1+"
"7614",18,"F","1","0"
"7615",24,"F","2","0"
"7616",29,"F","2","0"
"7617",17,"F","1","0"
"7618",19,"F","1","0"
"7619",20,"F","3","0"
"7620",18,"F","2","0"
"7621",21,"M","1","1+"
"7622",21,"M","3","0"
"7623",41,"F","3","0"
"7624",20,"M","2","0"
"7625",58,"M","1","0"
"7626",17,"F","1","0"
"7627",18,"F","1","0"
"7628",19,"M","2","0"
"7629",23,"M","1","0"
"7630",17,"F","1","0"
"7631",20,"F","1","0"
"7632",18,"M","2","0"
"7633",18,"F","1","0"
"7634",20,"F","3","0"
"7635",23,"F","1","0"
"7636",30,"F","3","0"
"7637",22,"F","1","0"
"7638",18,"M","1","0"
"7639",18,"F","1","0"
"7640",18,"F","1","0"
"7641",19,"F","1","0"
"7642",18,"F","1","0"
"7643",18,"F","1","0"
"7644",18,"M","2","0"
"7645",23,"F","1","0"
"7646",44,"F","1","0"
"7647",18,"M","1","0"
"7648",26,"F","2","0"
"7649",41,"F","1","0"
"7650",21,"F","3","0"
"7651",32,"M","3","0"
"7652",18,"M","3","0"
"7653",31,"M","3","0"
"7654",40,"F","2","0"
"7655",18,"M","2","0"
"7656",21,"F","3","0"
"7657",18,"F","1","0"
"7658",18,"M","1","0"
"7659",17,"F","1","0"
"7660",18,"M","2","0"
"7661",18,"F","3","0"
"7662",23,"F","3","0"
"7663",21,"F","3","0"
"7664",23,"F","2","0"
"7665",24,"F","3","0"
"7666",18,"F","1","0"
"7667",18,"M","1","0"
"7668",28,"F","2","0"
"7669",22,"M","2","0"
"7670",18,"M","2","1+"
"7671",24,"F","1","1+"
"7672",23,"M","1","0"
"7673",20,"F","3","1+"
"7674",18,"F","2","0"
"7675",18,"F","1","0"
"7676",34,"F","3","0"
"7677",18,"F","1","0"
"7678",30,"F","2","0"
"7679",18,"F","1","0"
"7680",19,"F","2","0"
"7681",36,"F","1","0"
"7682",21,"F","1","0"
"7683",19,"M","2","0"
"7684",36,"F","3","0"
"7685",18,"F","2","0"
"7686",32,"F","1","0"
"7687",25,"F","2","0"
"7688",20,"F","1","0"
"7689",18,"F","1","0"
"7690",35,"F","2","0"
"7691",18,"F","2","0"
"7692",18,"M","1","0"
"7693",18,"F","1","0"
"7694",18,"M","3","0"
"7695",40,"F","1","0"
"7696",20,"M","1","0"
"7697",17,"M","2","0"
"7698",17,"M","1","0"
"7699",18,"F","1","0"
"7700",28,"M","3","0"
"7701",18,"F","2","0"
"7702",18,"F","1","0"
"7703",18,"F","2","0"
"7704",18,"M","1","0"
"7705",19,"M","1","0"
"7706",18,"F","1","1+"
"7707",18,"F","1","0"
"7708",46,"F","2","0"
"7709",52,"F","2","0"
"7710",21,"M","1","0"
"7711",34,"M","2","0"
"7712",17,"M","1","0"
"7713",18,"F","1","0"
"7714",42,"M","1","0"
"7715",18,"F","1","0"
"7716",19,"F","2","0"
"7717",17,"M","2","1+"
"7718",18,"M","1","0"
"7719",39,"F","3","0"
"7720",19,"F","1","0"
"7721",18,"F","1","0"
"7722",17,"F","1","0"
"7723",18,"M","3","0"
"7724",18,"F","1","0"
"7725",22,"M","1","0"
"7726",18,"M","1","0"
"7727",17,"M","1","0"
"7728",18,"F","1","0"
"7729",19,"F","3","0"
"7730",53,"F","2","0"
"7731",18,"F","1","0"
"7732",18,"F","3","0"
"7733",26,"M","2","0"
"7734",22,"F","3","0"
"7735",17,"F","1","0"
"7736",17,"F","1","0"
"7737",18,"F","2","0"
"7738",29,"F","1","0"
"7739",20,"F","1","0"
"7740",18,"M","1","0"
"7741",17,"F","1","1+"
"7742",18,"F","1","0"
"7743",17,"M","1","0"
"7744",18,"M","1","0"
"7745",19,"F","2","0"
"7746",18,"F","1","0"
"7747",32,"F","1","0"
"7748",17,"F","1","0"
"7749",22,"M","3","0"
"7750",18,"M","1","1+"
"7751",19,"M","3","0"
"7752",22,"F","2","0"
"7753",43,"F","1","0"
"7754",27,"M","1","0"
"7755",20,"M","1","0"
"7756",18,"F","1","0"
"7757",18,"F","3","0"
"7758",18,"M","1","1+"
"7759",27,"F","1","0"
"7760",19,"M","1","0"
"7761",18,"M","2","0"
"7762",24,"M","3","0"
"7763",17,"F","1","0"
"7764",17,"F","3","0"
"7765",18,"F","1","0"
"7766",18,"F","1","0"
"7767",20,"F","2","0"
"7768",18,"F","2","0"
"7769",31,"F","1","1+"
"7770",28,"F","2","0"
"7771",18,"F","1","0"
"7772",45,"F","2","0"
"7773",49,"F","1","0"
"7774",64,"M","1","0"
"7775",17,"M","1","0"
"7776",18,"M","2","0"
"7777",18,"F","1","0"
"7778",18,"M","1","0"
"7779",18,"M","2","0"
"7780",18,"M","2","0"
"7781",17,"M","2","1+"
"7782",17,"F","1","0"
"7783",17,"M","1","0"
"7784",18,"F","1","0"
"7785",27,"F","1","0"
"7786",17,"M","1","0"
"7787",18,"F","2","0"
"7788",18,"F","1","0"
"7789",31,"F","2","0"
"7790",18,"F","1","0"
"7791",18,"M","1","0"
"7792",18,"F","1","0"
"7793",37,"F","1","0"
"7794",18,"F","1","0"
"7795",19,"F","2","0"
"7796",18,"F","1","0"
"7797",18,"F","1","0"
"7798",18,"M","2","0"
"7799",18,"F","2","0"
"7800",24,"M","1","1+"
"7801",18,"F","1","0"
"7802",31,"F","2","0"
"7803",18,"F","1","0"
"7804",28,"F","1","0"
"7805",19,"F","3","0"
"7806",19,"F","1","0"
"7807",31,"F","2","0"
"7808",17,"M","1","0"
"7809",31,"F","1","0"
"7810",18,"M","2","0"
"7811",19,"F","2","0"
"7812",33,"M","2","0"
"7813",20,"M","3","0"
"7814",17,"M","2","0"
"7815",22,"M","2","0"
"7816",18,"M","1","0"
"7817",21,"F","1","1+"
"7818",24,"F","1","0"
"7819",18,"F","1","0"
"7820",18,"M","2","0"
"7821",17,"M","1","1+"
"7822",18,"F","2","0"
"7823",27,"M","2","0"
"7824",17,"M","1","0"
"7825",29,"F","3","0"
"7826",18,"M","2","0"
"7827",19,"M","2","0"
"7828",19,"F","2","0"
"7829",21,"F","3","0"
"7830",28,"F","1","0"
"7831",30,"F","2","0"
"7832",17,"M","1","0"
"7833",17,"F","1","0"
"7834",18,"M","3","0"
"7835",18,"F","1","0"
"7836",18,"F","2","0"
"7837",19,"F","1","0"
"7838",17,"F","1","0"
"7839",23,"F","1","0"
"7840",55,"F","2","0"
"7841",17,"M","1","0"
"7842",37,"F","2","0"
"7843",18,"F","1","0"
"7844",19,"F","1","0"
"7845",18,"M","1","0"
"7846",18,"M","2","0"
"7847",18,"F","1","0"
"7848",18,"F","1","0"
"7849",17,"M","2","0"
"7850",18,"F","2","0"
"7851",17,"M","1","1+"
"7852",55,"F","1","0"
"7853",20,"F","2","0"
"7854",22,"F","1","0"
"7855",19,"F","1","0"
"7856",36,"F","3","0"
"7857",17,"M","1","0"
"7858",19,"F","1","0"
"7859",30,"F","1","1+"
"7860",18,"F","2","0"
"7861",18,"F","1","0"
"7862",37,"M","1","0"
"7863",21,"F","1","0"
"7864",18,"F","1","0"
"7865",20,"F","3","0"
"7866",26,"M","1","0"
"7867",18,"F","1","0"
"7868",17,"F","1","0"
"7869",30,"F","1","0"
"7870",18,"F","2","0"
"7871",18,"F","2","0"
"7872",35,"F","2","0"
"7873",22,"F","1","1+"
"7874",18,"F","1","0"
"7875",24,"F","1","0"
"7876",37,"F","2","0"
"7877",35,"F","1","0"
"7878",23,"F","2","0"
"7879",18,"F","3","0"
"7880",25,"F","2","0"
"7881",26,"F","3","0"
"7882",27,"F","2","0"
"7883",18,"M","1","0"
"7884",35,"F","1","0"
"7885",17,"M","2","1+"
"7886",18,"F","3","0"
"7887",20,"F","2","0"
"7888",26,"F","2","0"
"7889",18,"F","1","0"
"7890",18,"F","1","0"
"7891",18,"F","2","0"
"7892",18,"F","1","0"
"7893",18,"M","1","0"
"7894",17,"M","1","1+"
"7895",18,"F","1","1+"
"7896",18,"M","2","0"
"7897",18,"M","2","0"
"7898",25,"F","1","0"
"7899",33,"F","1","0"
"7900",17,"M","1","0"
"7901",21,"M","3","0"
"7902",17,"F","1","0"
"7903",17,"M","1","0"
"7904",35,"F","1","0"
"7905",21,"F","1","0"
"7906",30,"F","2","0"
"7907",18,"F","2","0"
"7908",20,"M","1","0"
"7909",19,"F","1","0"
"7910",18,"F","1","0"
"7911",19,"F","2","0"
"7912",24,"F","1","0"
"7913",20,"M","1","0"
"7914",18,"M","3","0"
"7915",34,"M","1","0"
"7916",18,"F","1","0"
"7917",17,"M","2","0"
"7918",58,"F","2","0"
"7919",18,"F","1","0"
"7920",18,"M","1","0"
"7921",20,"F","1","0"
"7922",18,"F","3","0"
"7923",18,"M","1","0"
"7924",19,"F","1","0"
"7925",21,"F","1","0"
"7926",45,"F","1","0"
"7927",17,"M","1","0"
"7928",47,"M","2","0"
"7929",17,"F","1","0"
"7930",18,"M","1","0"
"7931",19,"F","2","0"
"7932",17,"M","1","1+"
"7933",18,"F","1","0"
"7934",18,"F","2","0"
"7935",18,"M","1","0"
"7936",18,"F","2","1+"
"7937",17,"M","3","0"
"7938",18,"M","1","1+"
"7939",34,"F","1","0"
"7940",26,"F","1","0"
"7941",26,"F","2","0"
"7942",18,"F","1","0"
"7943",17,"M","2","0"
"7944",20,"F","1","0"
"7945",17,"M","3","0"
"7946",17,"F","1","0"
"7947",18,"F","1","0"
"7948",54,"F","1","0"
"7949",17,"F","1","0"
"7950",40,"M","1","0"
"7951",41,"F","1","0"
"7952",19,"F","1","0"
"7953",35,"F","1","0"
"7954",31,"M","1","0"
"7955",18,"M","1","0"
"7956",18,"F","1","0"
"7957",34,"M","1","0"
"7958",58,"F","3","0"
"7959",42,"F","1","0"
"7960",23,"F","2","0"
"7961",37,"F","3","0"
"7962",44,"F","1","0"
"7963",18,"F","2","0"
"7964",20,"F","1","0"
"7965",18,"F","3","0"
"7966",19,"F","2","0"
"7967",29,"F","2","0"
"7968",18,"M","1","0"
"7969",33,"M","1","0"
"7970",17,"M","1","0"
"7971",28,"F","1","0"
"7972",17,"M","2","0"
"7973",37,"M","3","1+"
"7974",21,"M","1","0"
"7975",18,"F","1","0"
"7976",17,"F","1","0"
"7977",17,"M","3","0"
"7978",26,"F","1","1+"
"7979",27,"M","2","0"
"7980",18,"F","1","0"
"7981",17,"F","2","0"
"7982",17,"M","1","0"
"7983",45,"M","1","0"
"7984",18,"M","1","0"
"7985",19,"F","1","0"
"7986",38,"M","2","0"
"7987",18,"F","1","0"
"7988",18,"F","1","0"
"7989",31,"M","2","0"
"7990",25,"F","3","0"
"7991",18,"F","1","1+"
"7992",37,"M","2","0"
"7993",33,"F","2","0"
"7994",48,"F","1","0"
"7995",17,"M","1","0"
"7996",18,"M","2","0"
"7997",17,"F","2","0"
"7998",17,"M","1","0"
"7999",18,"F","3","0"
"8000",18,"F","2","0"
"8001",17,"M","1","0"
"8002",18,"M","1","0"
"8003",24,"F","3","0"
"8004",19,"M","2","0"
"8005",18,"M","3","0"
"8006",28,"M","1","0"
"8007",17,"M","1","0"
"8008",18,"F","1","0"
"8009",20,"F","1","0"
"8010",22,"F","1","0"
"8011",18,"F","3","0"
"8012",18,"M","1","0"
"8013",17,"M","2","0"
"8014",24,"F","2","0"
"8015",17,"M","2","0"
"8016",31,"M","1","0"
"8017",20,"M","1","0"
"8018",18,"F","1","0"
"8019",24,"F","1","0"
"8020",30,"F","1","0"
"8021",18,"M","1","0"
"8022",21,"F","1","0"
"8023",45,"M","1","0"
"8024",38,"M","3","0"
"8025",20,"F","1","0"
"8026",24,"F","3","0"
"8027",18,"F","1","0"
"8028",38,"F","1","0"
"8029",18,"F","1","0"
"8030",36,"F","2","0"
"8031",18,"F","2","0"
"8032",17,"F","1","0"
"8033",18,"M","1","0"
"8034",23,"F","3","0"
"8035",17,"M","1","0"
"8036",18,"M","2","1+"
"8037",17,"M","1","1+"
"8038",18,"F","2","0"
"8039",17,"M","1","0"
"8040",63,"F","3","0"
"8041",18,"F","3","0"
"8042",34,"F","2","0"
"8043",18,"M","1","0"
"8044",18,"F","2","0"
"8045",21,"M","2","0"
"8046",19,"F","1","0"
"8047",21,"F","1","0"
"8048",18,"M","2","0"
"8049",18,"F","2","0"
"8050",26,"M","1","0"
"8051",18,"F","1","1+"
"8052",18,"F","2","0"
"8053",33,"M","1","0"
"8054",20,"M","3","0"
"8055",19,"F","1","0"
"8056",41,"M","1","0"
"8057",48,"F","1","0"
"8058",18,"M","2","0"
"8059",17,"F","1","0"
"8060",18,"F","2","0"
"8061",18,"F","1","0"
"8062",31,"F","2","0"
"8063",25,"F","2","0"
"8064",26,"F","3","0"
"8065",19,"M","2","0"
"8066",18,"M","1","0"
"8067",18,"M","1","1+"
"8068",32,"F","1","0"
"8069",32,"F","2","0"
"8070",19,"M","2","1+"
"8071",26,"F","1","0"
"8072",18,"M","2","1+"
"8073",17,"F","1","0"
"8074",25,"M","2","0"
"8075",30,"F","1","0"
"8076",18,"M","2","0"
"8077",18,"M","2","0"
"8078",20,"F","1","0"
"8079",17,"F","1","0"
"8080",18,"F","1","0"
"8081",24,"F","1","0"
"8082",18,"F","1","0"
"8083",23,"M","3","0"
"8084",18,"M","2","0"
"8085",18,"F","1","0"
"8086",17,"M","1","0"
"8087",17,"F","1","0"
"8088",23,"F","1","0"
"8089",20,"M","1","0"
"8090",18,"F","2","0"
"8091",20,"F","1","0"
"8092",46,"F","3","0"
"8093",18,"F","1","0"
"8094",18,"F","2","0"
"8095",18,"F","3","0"
"8096",38,"F","1","0"
"8097",25,"F","1","0"
"8098",19,"M","2","0"
"8099",18,"F","3","0"
"8100",20,"F","2","0"
"8101",24,"M","2","0"
"8102",45,"F","3","0"
"8103",19,"F","2","0"
"8104",31,"F","2","0"
"8105",18,"M","1","0"
"8106",19,"M","1","0"
"8107",17,"M","1","0"
"8108",21,"F","1","0"
"8109",18,"F","1","0"
"8110",38,"F","1","0"
"8111",19,"F","1","0"
"8112",43,"F","3","0"
"8113",18,"F","1","0"
"8114",18,"F","1","0"
"8115",22,"F","2","0"
"8116",32,"M","1","0"
"8117",18,"F","1","0"
"8118",25,"M","2","0"
"8119",18,"M","3","0"
"8120",21,"F","2","0"
"8121",17,"M","1","0"
"8122",17,"M","1","0"
"8123",25,"F","3","0"
"8124",42,"M","2","0"
"8125",19,"F","1","0"
"8126",18,"F","2","0"
"8127",42,"F","1","0"
"8128",18,"M","2","0"
"8129",21,"F","2","0"
"8130",17,"M","1","0"
"8131",19,"M","1","0"
"8132",20,"M","3","0"
"8133",18,"M","2","0"
"8134",21,"F","1","0"
"8135",19,"F","2","0"
"8136",18,"F","1","0"
"8137",18,"F","3","0"
"8138",18,"F","1","0"
"8139",40,"F","1","0"
"8140",20,"F","1","1+"
"8141",18,"F","1","0"
"8142",18,"M","3","0"
"8143",19,"F","2","0"
"8144",30,"F","2","0"
"8145",19,"F","2","0"
"8146",18,"M","2","0"
"8147",18,"M","1","0"
"8148",17,"M","1","0"
"8149",34,"F","2","0"
"8150",18,"F","2","0"
"8151",18,"F","1","0"
"8152",29,"F","3","0"
"8153",25,"F","2","0"
"8154",34,"M","2","0"
"8155",19,"M","2","0"
"8156",24,"F","1","1+"
"8157",47,"M","2","0"
"8158",17,"M","3","0"
"8159",53,"F","1","0"
"8160",18,"M","3","0"
"8161",18,"F","1","0"
"8162",19,"M","3","0"
"8163",17,"M","1","0"
"8164",26,"F","3","0"
"8165",25,"F","1","0"
"8166",17,"F","1","0"
"8167",17,"M","2","1+"
"8168",47,"F","3","0"
"8169",18,"F","2","0"
"8170",35,"F","1","0"
"8171",27,"F","3","0"
"8172",18,"F","1","0"
"8173",17,"M","1","0"
"8174",18,"M","1","0"
"8175",20,"F","1","0"
"8176",29,"M","2","1+"
"8177",18,"M","3","0"
"8178",34,"F","2","0"
"8179",23,"F","1","0"
"8180",33,"F","3","0"
"8181",18,"F","1","0"
"8182",17,"M","3","0"
"8183",18,"F","1","0"
"8184",19,"M","3","0"
"8185",19,"F","2","0"
"8186",17,"M","2","0"
"8187",19,"F","1","0"
"8188",21,"F","2","0"
"8189",20,"M","2","0"
"8190",18,"F","1","0"
"8191",20,"M","1","1+"
"8192",47,"M","2","0"
"8193",40,"F","2","0"
"8194",18,"F","1","0"
"8195",25,"F","3","0"
"8196",18,"F","1","0"
"8197",17,"F","2","0"
"8198",17,"F","1","0"
"8199",32,"M","3","0"
"8200",18,"F","1","0"
"8201",19,"F","1","0"
"8202",18,"M","2","0"
"8203",18,"F","1","0"
"8204",19,"F","1","0"
"8205",18,"M","2","0"
"8206",18,"M","2","1+"
"8207",18,"F","1","1+"
"8208",18,"F","3","0"
"8209",18,"M","1","0"
"8210",19,"M","2","0"
"8211",31,"M","1","0"
"8212",18,"F","1","0"
"8213",19,"F","3","0"
"8214",19,"M","2","0"
"8215",18,"M","1","0"
"8216",53,"F","2","0"
"8217",18,"F","1","0"
"8218",18,"F","1","0"
"8219",18,"F","1","0"
"8220",21,"M","1","0"
"8221",18,"F","1","0"
"8222",17,"F","1","0"
"8223",18,"F","2","0"
"8224",21,"M","1","0"
"8225",49,"F","2","0"
"8226",20,"M","3","0"
"8227",45,"F","1","0"
"8228",18,"F","3","0"
"8229",18,"M","2","0"
"8230",28,"F","2","0"
"8231",18,"M","3","0"
"8232",41,"M","3","1+"
"8233",29,"F","2","0"
"8234",17,"M","1","0"
"8235",19,"F","1","0"
"8236",23,"F","1","0"
"8237",22,"F","3","0"
"8238",18,"M","2","0"
"8239",18,"F","2","0"
"8240",18,"F","1","0"
"8241",18,"F","2","0"
"8242",43,"F","1","0"
"8243",18,"F","2","0"
"8244",18,"F","1","0"
"8245",18,"F","2","0"
"8246",27,"F","2","0"
"8247",20,"M","1","0"
"8248",21,"M","3","0"
"8249",39,"F","2","0"
"8250",19,"M","2","0"
"8251",18,"F","2","0"
"8252",18,"F","1","0"
"8253",19,"F","3","0"
"8254",19,"F","1","0"
"8255",18,"F","2","0"
"8256",17,"F","2","0"
"8257",22,"F","1","0"
"8258",18,"F","2","0"
"8259",19,"F","3","0"
"8260",35,"F","2","0"
"8261",18,"M","2","0"
"8262",27,"F","1","0"
"8263",18,"F","3","0"
"8264",18,"M","1","0"
"8265",18,"M","1","0"
"8266",28,"M","2","0"
"8267",18,"F","1","0"
"8268",26,"F","2","0"
"8269",31,"M","1","0"
"8270",18,"F","1","0"
"8271",18,"F","2","0"
"8272",31,"F","1","0"
"8273",22,"F","3","0"
"8274",18,"M","2","0"
"8275",18,"F","2","0"
"8276",37,"F","2","0"
"8277",19,"F","2","0"
"8278",24,"F","3","0"
"8279",28,"F","1","1+"
"8280",24,"F","2","0"
"8281",18,"M","3","0"
"8282",22,"F","1","0"
"8283",29,"F","2","0"
"8284",19,"F","3","0"
"8285",25,"F","1","0"
"8286",18,"M","2","0"
"8287",18,"M","1","0"
"8288",18,"F","1","0"
"8289",18,"F","1","0"
"8290",26,"M","1","0"
"8291",21,"F","1","0"
"8292",17,"F","1","0"
"8293",34,"F","1","0"
"8294",24,"M","3","0"
"8295",23,"F","1","0"
"8296",21,"M","3","0"
"8297",18,"F","1","0"
"8298",18,"M","3","1+"
"8299",23,"F","2","0"
"8300",18,"F","1","0"
"8301",19,"F","1","0"
"8302",18,"F","2","0"
"8303",18,"F","1","1+"
"8304",57,"F","3","0"
"8305",19,"F","1","0"
"8306",18,"M","1","0"
"8307",21,"F","2","0"
"8308",18,"F","1","0"
"8309",19,"M","2","0"
"8310",26,"M","2","0"
"8311",33,"M","1","0"
"8312",32,"M","1","0"
"8313",30,"F","2","0"
"8314",18,"M","2","1+"
"8315",18,"M","1","1+"
"8316",27,"F","2","0"
"8317",18,"F","1","0"
"8318",17,"F","1","0"
"8319",17,"F","1","0"
"8320",18,"M","3","0"
"8321",41,"M","2","0"
"8322",59,"F","1","0"
"8323",24,"F","1","0"
"8324",18,"M","2","0"
"8325",24,"M","2","1+"
"8326",40,"F","1","0"
"8327",18,"M","1","0"
"8328",18,"F","2","0"
"8329",27,"M","2","0"
"8330",18,"F","1","0"
"8331",18,"F","1","1+"
