"","age_group","sex","freq","acc_inv","hp"
"770","(16,18]","F","1","0","0"
"771","(21,80]","M","1","0","0"
"772","(21,80]","F","2","0","0"
"773","(18,21]","F","2","0","0"
"774","(18,21]","F","1","0","0"
"775","(21,80]","M","2","0","0"
"776","(21,80]","M","2","0","0"
"777","(16,18]","M","2","0","0"
"778","(21,80]","F","2","0","0"
"779","(18,21]","M","3","0","0"
"780","(18,21]","F","1","0","0"
"781","(16,18]","F","1","0","0"
"782","(18,21]","F","1","0","0"
"783","(18,21]","M","3","0","0"
"784","(16,18]","M","1","0","0"
"785","(16,18]","F","1","0","0"
"786","(21,80]","F","1","0","0"
"787","(16,18]","F","2","0","0"
"788","(16,18]","F","1","0","0"
"789","(16,18]","M","1","0","0"
"790","(16,18]","M","1","0","0"
"791","(18,21]","F","3","0","0"
"792","(21,80]","M","3","0","0"
"793","(16,18]","F","1","0","0"
"794","(16,18]","F","2","0","0"
"795","(21,80]","F","1","0","0"
"796","(21,80]","F","2","0","0"
"797","(18,21]","M","2","0","0"
"798","(18,21]","F","1","0","0"
"799","(21,80]","F","2","0","0"
"800","(18,21]","F","3","0","0"
"801","(16,18]","M","1","0","0"
"802","(21,80]","F","1","0","0"
"803","(21,80]","F","1","0","0"
"804","(16,18]","M","1","0","0"
"805","(18,21]","F","1","0","0"
"806","(21,80]","F","1","0","0"
"807","(18,21]","M","1","0","0"
"808","(21,80]","F","1","0","0"
"809","(21,80]","F","1","0","0"
"810","(21,80]","F","1","0","0"
"811","(18,21]","F","3","0","0"
"812","(16,18]","F","2","0","0"
"813","(21,80]","M","2","0","0"
"814","(18,21]","M","2","0","0"
"815","(21,80]","F","2","0","0"
"816","(18,21]","F","1","0","0"
"817","(21,80]","F","2","0","0"
"818","(21,80]","F","3","0","0"
"819","(18,21]","F","1","0","0"
"820","(16,18]","M","1","0","0"
"821","(18,21]","M","2","0","0"
"822","(16,18]","M","3","0","0"
"823","(18,21]","F","1","0","0"
"824","(16,18]","F","1","0","0"
"825","(16,18]","F","1","0","0"
"826","(16,18]","F","2","0","0"
"827","(16,18]","M","1","0","0"
"828","(16,18]","F","2","0","0"
"829","(18,21]","F","1","0","0"
"830","(18,21]","M","3","0","0"
"831","(16,18]","F","1","0","0"
"832","(21,80]","F","2","0","0"
"833","(16,18]","F","2","0","0"
"834","(18,21]","F","1","0","0"
"835","(18,21]","M","1","0","0"
"836","(18,21]","F","2","0","0"
"837","(16,18]","M","1","0","0"
"838","(21,80]","M","2","1+","0"
"839","(16,18]","M","1","0","0"
"840","(21,80]","F","1","0","0"
"841","(21,80]","M","3","0","0"
"842","(21,80]","F","1","0","0"
"843","(16,18]","M","1","0","0"
"844","(16,18]","M","1","1+","0"
"845","(16,18]","F","2","0","0"
"846","(16,18]","F","1","0","0"
"847","(18,21]","F","2","1+","0"
"848","(16,18]","F","2","0","0"
"849","(18,21]","F","2","0","0"
"850","(21,80]","M","1","0","0"
"851","(16,18]","F","3","0","0"
"852","(18,21]","F","1","0","0"
"853","(16,18]","M","2","0","0"
"854","(21,80]","F","2","0","0"
"855","(16,18]","F","1","0","0"
"856","(16,18]","M","1","0","0"
"857","(21,80]","F","2","0","0"
"858","(16,18]","M","1","0","0"
"859","(18,21]","M","3","0","0"
"860","(16,18]","M","2","0","0"
"861","(16,18]","M","2","0","0"
"862","(18,21]","F","2","0","0"
"863","(16,18]","F","1","0","0"
"864","(16,18]","F","1","0","0"
"865","(18,21]","F","1","0","0"
"866","(16,18]","F","1","0","0"
"867","(16,18]","M","1","0","0"
"868","(18,21]","F","3","0","0"
"869","(18,21]","F","1","0","0"
"870","(18,21]","M","2","0","0"
"871","(18,21]","M","1","0","0"
"872","(18,21]","M","1","0","0"
"873","(16,18]","F","1","1+","0"
"874","(21,80]","F","1","0","0"
"875","(16,18]","F","2","0","0"
"876","(18,21]","F","3","0","0"
"877","(18,21]","F","1","0","0"
"878","(16,18]","F","1","0","0"
"879","(16,18]","M","3","0","0"
"880","(16,18]","F","1","0","0"
"881","(16,18]","F","1","0","0"
"882","(18,21]","F","2","1+","0"
"883","(18,21]","F","2","0","0"
"884","(16,18]","F","3","0","0"
"885","(18,21]","M","1","0","0"
"886","(18,21]","F","1","0","0"
"887","(16,18]","F","1","0","0"
"888","(21,80]","F","2","0","0"
"889","(18,21]","M","3","0","0"
"890","(16,18]","F","1","0","0"
"891","(21,80]","F","3","0","0"
"892","(16,18]","F","1","0","0"
"893","(21,80]","M","2","0","0"
"894","(18,21]","F","3","0","0"
"895","(21,80]","F","2","0","0"
"896","(18,21]","F","2","0","0"
"897","(18,21]","F","1","0","0"
"898","(18,21]","F","1","0","0"
"899","(21,80]","F","1","0","0"
"900","(18,21]","F","2","0","0"
"901","(21,80]","M","3","0","0"
"902","(21,80]","F","1","0","0"
"903","(18,21]","M","1","0","0"
"904","(21,80]","F","2","0","0"
"905","(18,21]","M","3","0","0"
"906","(21,80]","F","2","0","0"
"907","(18,21]","F","1","0","0"
"908","(16,18]","M","2","0","0"
"909","(16,18]","F","2","0","0"
"910","(16,18]","F","1","0","0"
"911","(18,21]","F","1","0","0"
"912","(16,18]","F","1","0","0"
"913","(16,18]","M","2","0","0"
"914","(18,21]","F","1","0","0"
"915","(16,18]","F","1","0","0"
"916","(16,18]","M","2","0","0"
"917","(16,18]","F","1","0","0"
"918","(21,80]","F","3","0","0"
"919","(18,21]","F","3","0","0"
"920","(18,21]","M","1","0","0"
"921","(16,18]","M","2","0","0"
"922","(16,18]","F","2","0","0"
"923","(16,18]","M","1","0","0"
"924","(21,80]","F","1","0","0"
"925","(18,21]","M","1","0","0"
"926","(21,80]","F","1","0","0"
"927","(18,21]","F","2","0","0"
"928","(16,18]","F","1","0","0"
"929","(21,80]","F","3","0","0"
"930","(16,18]","M","1","0","0"
"931","(16,18]","M","1","1+","0"
"932","(21,80]","M","1","0","0"
"933","(16,18]","M","2","0","0"
"934","(18,21]","M","1","0","0"
"935","(21,80]","F","3","0","0"
"936","(16,18]","F","2","0","0"
"937","(21,80]","F","2","0","0"
"938","(16,18]","M","1","0","0"
"939","(18,21]","F","2","0","0"
"940","(16,18]","M","1","0","0"
"941","(18,21]","F","2","0","0"
"942","(21,80]","F","3","0","0"
"943","(16,18]","F","2","0","0"
"944","(21,80]","F","2","0","0"
"945","(21,80]","M","1","0","0"
"946","(21,80]","M","2","0","0"
"947","(18,21]","F","1","0","0"
"948","(21,80]","F","2","0","0"
"949","(21,80]","F","3","0","0"
"950","(16,18]","F","1","0","0"
"951","(16,18]","F","1","0","0"
"952","(16,18]","F","1","0","0"
"953","(18,21]","F","2","1+","0"
"954","(16,18]","F","3","0","0"
"955","(21,80]","F","1","0","0"
"956","(21,80]","F","1","0","0"
"957","(16,18]","M","2","0","0"
"958","(18,21]","M","3","0","0"
"959","(16,18]","M","2","0","0"
"960","(21,80]","M","1","0","0"
"961","(18,21]","F","1","0","0"
"962","(21,80]","F","1","0","0"
"963","(18,21]","F","1","0","0"
"964","(21,80]","M","1","0","0"
"965","(21,80]","M","3","0","0"
"966","(18,21]","F","2","0","0"
"967","(21,80]","F","1","0","0"
"968","(16,18]","M","2","0","0"
"969","(21,80]","M","1","0","0"
"970","(16,18]","M","1","0","0"
"971","(21,80]","F","2","0","0"
"972","(16,18]","F","1","0","0"
"973","(16,18]","M","1","1+","0"
"974","(21,80]","F","1","0","0"
"975","(18,21]","F","2","0","0"
"976","(16,18]","M","2","0","0"
"977","(16,18]","M","1","0","0"
"978","(16,18]","M","2","0","0"
"979","(21,80]","F","2","0","0"
"980","(16,18]","F","1","0","0"
"981","(21,80]","F","1","0","0"
"982","(18,21]","M","1","0","0"
"983","(21,80]","F","2","0","0"
"984","(21,80]","M","1","0","0"
"985","(21,80]","F","1","0","0"
"986","(16,18]","F","1","0","0"
"987","(21,80]","F","1","0","0"
"988","(16,18]","M","1","0","0"
"989","(16,18]","F","1","0","0"
"990","(16,18]","F","1","0","0"
"991","(16,18]","M","2","0","0"
"992","(18,21]","F","2","0","0"
"993","(21,80]","M","2","0","0"
"994","(16,18]","F","1","0","0"
"995","(21,80]","F","1","0","0"
"996","(18,21]","F","2","0","0"
"997","(21,80]","M","1","0","0"
"998","(16,18]","M","1","0","0"
"999","(18,21]","F","1","0","0"
"1000","(21,80]","F","3","0","0"
"1001","(21,80]","F","2","0","0"
"1002","(16,18]","F","1","0","0"
"1003","(18,21]","M","1","0","0"
"1004","(21,80]","M","1","0","0"
"1005","(16,18]","F","3","0","0"
"1006","(18,21]","F","1","0","0"
"1007","(18,21]","F","1","0","0"
"1008","(18,21]","F","2","0","0"
"1009","(16,18]","M","1","0","0"
"1010","(18,21]","F","1","0","0"
"1011","(21,80]","F","3","0","0"
"1012","(21,80]","F","1","0","0"
"1013","(16,18]","M","3","0","0"
"1014","(21,80]","F","2","0","0"
"1015","(18,21]","M","1","1+","0"
"1016","(21,80]","F","1","0","0"
"1017","(16,18]","M","1","0","0"
"1018","(16,18]","M","1","0","0"
"1019","(21,80]","M","2","0","0"
"1020","(18,21]","M","2","0","0"
"1021","(18,21]","M","1","0","0"
"1022","(16,18]","F","3","0","0"
"1023","(21,80]","F","1","0","0"
"1024","(21,80]","M","1","0","0"
"1025","(18,21]","F","1","0","0"
"1026","(16,18]","F","1","0","0"
"1027","(18,21]","F","1","0","0"
"1028","(21,80]","M","1","0","0"
"1029","(16,18]","M","3","0","0"
"1030","(21,80]","F","1","0","0"
"1031","(21,80]","F","1","0","0"
"1032","(21,80]","M","2","0","0"
"1033","(16,18]","M","3","0","0"
"1034","(18,21]","F","1","0","0"
"1035","(16,18]","F","2","0","0"
"1036","(18,21]","F","1","0","0"
"1037","(16,18]","M","3","0","0"
"1038","(16,18]","M","1","0","0"
"1039","(18,21]","F","2","0","0"
"1040","(16,18]","F","1","0","0"
"1041","(18,21]","M","1","0","0"
"1042","(21,80]","F","3","0","0"
"1043","(18,21]","F","1","1+","0"
"1044","(18,21]","F","1","1+","0"
"1045","(21,80]","F","3","0","0"
"1046","(21,80]","F","1","0","0"
"1047","(16,18]","F","1","0","0"
"1048","(21,80]","M","1","1+","0"
"1049","(21,80]","M","2","0","0"
"1050","(16,18]","M","1","1+","0"
"1051","(21,80]","M","1","0","0"
"1052","(21,80]","M","1","0","0"
"1053","(16,18]","M","2","0","0"
"1054","(16,18]","M","1","1+","0"
"1055","(16,18]","M","3","0","0"
"1056","(16,18]","F","2","0","0"
"1057","(18,21]","F","1","0","0"
"1058","(16,18]","F","1","0","0"
"1059","(18,21]","F","1","0","0"
"1060","(16,18]","F","1","0","0"
"1061","(21,80]","F","2","0","0"
"1062","(16,18]","M","1","0","0"
"1063","(16,18]","M","3","0","0"
"1064","(16,18]","M","1","0","0"
"1065","(18,21]","F","1","0","0"
"1066","(16,18]","M","2","0","0"
"1067","(21,80]","F","1","0","0"
"1068","(16,18]","F","2","0","0"
"1069","(21,80]","M","2","0","0"
"1070","(16,18]","M","2","0","0"
"1071","(18,21]","M","3","0","0"
"1072","(18,21]","F","1","0","0"
"1073","(16,18]","F","1","0","0"
"1074","(21,80]","F","2","0","0"
"1075","(16,18]","F","2","0","0"
"1076","(21,80]","M","3","0","0"
"1077","(18,21]","M","1","1+","0"
"1078","(16,18]","F","1","0","0"
"1079","(18,21]","F","3","0","0"
"1080","(21,80]","M","1","0","0"
"1081","(16,18]","M","1","0","0"
"1082","(16,18]","M","1","1+","0"
"1083","(18,21]","M","1","1+","0"
"1084","(21,80]","M","2","0","0"
"1085","(18,21]","F","1","0","0"
"1086","(18,21]","F","3","0","0"
"1087","(18,21]","F","2","0","0"
"1088","(16,18]","F","2","0","0"
"1089","(21,80]","F","2","0","0"
"1090","(18,21]","F","3","0","0"
"1091","(18,21]","F","1","0","0"
"1092","(18,21]","F","3","0","0"
"1093","(18,21]","F","1","0","0"
"1094","(21,80]","F","1","0","0"
"1095","(16,18]","F","2","0","0"
"1096","(18,21]","F","1","0","0"
"1097","(18,21]","F","1","0","0"
"1098","(16,18]","F","1","0","0"
"1099","(18,21]","F","1","0","0"
"1100","(18,21]","M","2","1+","0"
"1101","(16,18]","F","2","0","0"
"1102","(16,18]","F","2","0","0"
"1103","(16,18]","M","1","1+","0"
"1104","(18,21]","F","3","0","0"
"1105","(18,21]","M","1","0","0"
"1106","(18,21]","F","3","0","0"
"1107","(16,18]","M","1","0","0"
"1108","(16,18]","M","2","0","0"
"1109","(21,80]","F","1","0","0"
"1110","(21,80]","F","1","0","0"
"1111","(16,18]","F","1","0","0"
"1112","(16,18]","F","1","0","0"
"1113","(18,21]","F","1","0","0"
"1114","(16,18]","F","1","0","0"
"1115","(21,80]","F","2","0","0"
"1116","(16,18]","M","1","0","0"
"1117","(21,80]","M","3","0","0"
"1118","(16,18]","M","2","0","0"
"1119","(18,21]","F","1","0","0"
"1120","(21,80]","F","2","0","0"
"1121","(16,18]","M","1","0","0"
"1122","(21,80]","F","1","0","0"
"1123","(21,80]","F","3","0","0"
"1124","(18,21]","F","1","0","0"
"1125","(18,21]","F","2","0","0"
"1126","(21,80]","F","1","0","0"
"1127","(21,80]","M","2","0","0"
"1128","(21,80]","M","1","0","0"
"1129","(21,80]","M","1","0","0"
"1130","(16,18]","F","1","0","0"
"1131","(18,21]","F","1","0","0"
"1132","(21,80]","F","1","1+","0"
"1133","(16,18]","M","1","0","0"
"1134","(16,18]","M","2","0","0"
"1135","(18,21]","M","1","0","0"
"1136","(16,18]","M","1","0","0"
"1137","(16,18]","M","1","0","0"
"1138","(18,21]","M","1","0","0"
"1139","(18,21]","M","2","0","0"
"1140","(21,80]","F","1","0","0"
"1141","(18,21]","M","2","0","0"
"1142","(18,21]","M","1","0","0"
"1143","(16,18]","F","2","0","0"
"1144","(18,21]","F","1","0","0"
"1145","(18,21]","F","1","0","0"
"1146","(16,18]","M","3","0","0"
"1147","(21,80]","F","1","0","0"
"1148","(18,21]","F","2","0","0"
"1149","(16,18]","F","1","0","0"
"1150","(18,21]","M","1","0","0"
"1151","(21,80]","F","3","0","0"
"1152","(16,18]","M","1","0","0"
"1153","(16,18]","F","3","0","0"
"1154","(16,18]","M","2","0","0"
"1155","(18,21]","M","3","0","0"
"1156","(21,80]","F","1","0","0"
"1157","(16,18]","M","1","0","0"
"1158","(18,21]","M","1","1+","0"
"1159","(21,80]","M","1","0","0"
"1160","(16,18]","M","1","0","0"
"1161","(16,18]","F","3","0","0"
"1162","(16,18]","F","2","0","0"
"1163","(18,21]","M","3","0","0"
"1164","(16,18]","F","2","0","0"
"1165","(18,21]","F","2","0","0"
"1166","(21,80]","F","2","0","0"
"1167","(16,18]","M","2","0","0"
"1168","(18,21]","M","1","0","0"
"1169","(21,80]","F","2","0","0"
"1170","(18,21]","F","3","0","0"
"1171","(18,21]","M","1","0","0"
"1172","(21,80]","F","2","0","0"
"1173","(21,80]","F","1","0","0"
"1174","(21,80]","F","2","0","0"
"1175","(21,80]","M","2","0","0"
"1176","(18,21]","F","2","0","0"
"1177","(16,18]","F","1","0","0"
"1178","(16,18]","M","1","0","0"
"1179","(18,21]","F","3","0","0"
"1180","(16,18]","F","2","0","0"
"1181","(21,80]","F","2","0","0"
"1182","(16,18]","M","1","0","0"
"1183","(18,21]","F","1","0","0"
"1184","(21,80]","F","2","0","0"
"1185","(18,21]","F","1","0","0"
"1186","(18,21]","F","2","0","0"
"1187","(21,80]","F","2","0","0"
"1188","(18,21]","F","1","0","0"
"1189","(16,18]","F","1","0","0"
"1190","(16,18]","M","1","0","0"
"1191","(16,18]","M","1","0","0"
"1192","(18,21]","M","1","0","0"
"1193","(16,18]","M","1","0","0"
"1194","(21,80]","F","3","0","0"
"1195","(18,21]","M","1","0","0"
"1196","(18,21]","F","1","0","0"
"1197","(21,80]","M","1","0","0"
"1198","(16,18]","F","3","0","0"
"1199","(21,80]","M","3","1+","0"
"1200","(18,21]","M","2","0","0"
"1201","(16,18]","F","1","0","0"
"1202","(21,80]","M","1","0","0"
"1203","(16,18]","F","1","0","0"
"1204","(16,18]","M","2","0","0"
"1205","(21,80]","F","2","0","0"
"1206","(18,21]","F","1","0","0"
"1207","(18,21]","F","1","0","0"
"1208","(21,80]","F","1","0","0"
"1209","(16,18]","M","1","1+","0"
"1210","(18,21]","F","2","0","0"
"1211","(16,18]","F","2","0","0"
"1212","(16,18]","M","2","0","0"
"1213","(16,18]","M","1","0","0"
"1214","(18,21]","F","1","0","0"
"1215","(18,21]","F","3","0","0"
"1216","(18,21]","F","1","0","0"
"1217","(16,18]","F","2","0","0"
"1218","(21,80]","F","1","0","0"
"1219","(18,21]","F","2","0","0"
"1220","(16,18]","F","2","0","0"
"1221","(18,21]","M","1","0","0"
"1222","(18,21]","M","2","0","0"
"1223","(18,21]","F","1","0","0"
"1224","(16,18]","F","1","0","0"
"1225","(21,80]","F","1","1+","0"
"1226","(21,80]","F","1","0","0"
"1227","(18,21]","M","2","1+","0"
"1228","(18,21]","F","1","1+","0"
"1229","(18,21]","F","1","1+","0"
"1230","(16,18]","F","1","0","0"
"1231","(16,18]","M","1","0","0"
"1232","(18,21]","M","1","0","0"
"1233","(21,80]","F","2","0","0"
"1234","(16,18]","M","2","1+","0"
"1235","(16,18]","M","3","0","0"
"1236","(21,80]","M","1","0","0"
"1237","(21,80]","F","2","0","0"
"1238","(16,18]","M","1","0","0"
"1239","(18,21]","M","2","1+","0"
"1240","(21,80]","F","2","0","0"
"1241","(18,21]","M","3","0","0"
"1242","(18,21]","F","1","0","0"
"1243","(21,80]","M","1","0","0"
"1244","(16,18]","M","3","1+","0"
"1245","(21,80]","F","1","0","0"
"1246","(21,80]","M","1","1+","0"
"1247","(21,80]","F","1","0","0"
"1248","(21,80]","F","1","0","0"
"1249","(18,21]","F","3","0","0"
"1250","(16,18]","F","1","0","0"
"1251","(16,18]","F","3","0","0"
"1252","(21,80]","F","1","0","0"
"1253","(18,21]","F","3","0","0"
"1254","(18,21]","F","3","0","0"
"1255","(21,80]","F","2","0","0"
"1256","(18,21]","F","2","1+","0"
"1257","(18,21]","F","1","0","0"
"1258","(16,18]","F","1","0","0"
"1259","(18,21]","M","2","0","0"
"1260","(18,21]","M","1","0","0"
"1261","(16,18]","F","2","0","0"
"1262","(18,21]","F","1","0","0"
"1263","(21,80]","F","3","0","0"
"1264","(21,80]","M","1","0","0"
"1265","(21,80]","F","3","0","0"
"1266","(18,21]","F","2","0","0"
"1267","(16,18]","M","2","0","0"
"1268","(18,21]","F","3","0","0"
"1269","(18,21]","F","2","0","0"
"1270","(21,80]","F","1","0","0"
"1271","(18,21]","F","1","0","0"
"1272","(18,21]","F","2","0","0"
"1273","(18,21]","F","1","0","0"
"1274","(18,21]","F","2","0","0"
"1275","(18,21]","M","2","0","0"
"1276","(18,21]","F","1","0","0"
"1277","(16,18]","M","2","0","0"
"1278","(16,18]","M","1","1+","0"
"1279","(18,21]","F","1","0","0"
"1280","(21,80]","F","1","0","0"
"1281","(21,80]","F","1","0","0"
"1282","(18,21]","M","3","0","0"
"1283","(16,18]","M","1","0","0"
"1284","(21,80]","M","3","0","0"
"1285","(16,18]","F","3","0","0"
"1286","(16,18]","M","2","0","0"
"1287","(18,21]","F","2","0","0"
"1288","(18,21]","F","3","0","0"
"1289","(18,21]","M","3","0","0"
"1290","(21,80]","F","1","0","0"
"1291","(21,80]","F","1","0","0"
"1292","(16,18]","M","3","0","0"
"1293","(16,18]","F","1","0","0"
"1294","(21,80]","F","2","0","0"
"1295","(16,18]","M","2","0","0"
"1296","(16,18]","F","1","0","0"
"1297","(21,80]","F","1","0","0"
"1298","(16,18]","F","2","0","0"
"1299","(21,80]","M","3","0","0"
"1300","(21,80]","F","2","0","0"
"1301","(16,18]","F","1","0","0"
"1302","(21,80]","M","3","0","0"
"1303","(16,18]","M","3","0","0"
"1304","(18,21]","F","2","0","0"
"1305","(21,80]","F","1","0","0"
"1306","(18,21]","F","2","0","0"
"1307","(18,21]","F","1","0","0"
"1308","(18,21]","F","2","0","0"
"1309","(16,18]","F","1","0","0"
"1310","(21,80]","F","3","0","0"
"1311","(16,18]","F","1","0","0"
"1312","(16,18]","F","1","0","0"
"1313","(16,18]","M","2","0","0"
"1314","(16,18]","F","1","0","0"
"1315","(21,80]","F","1","0","0"
"1316","(18,21]","F","1","0","0"
"1317","(16,18]","F","1","1+","0"
"1318","(16,18]","M","2","0","0"
"1319","(21,80]","F","1","0","0"
"1320","(21,80]","M","2","0","0"
"1321","(16,18]","M","2","0","0"
"1322","(16,18]","F","1","0","0"
"1323","(21,80]","F","1","0","0"
"1324","(21,80]","F","2","0","0"
"1325","(16,18]","M","1","0","0"
"1326","(16,18]","F","3","1+","0"
"1327","(21,80]","M","1","0","0"
"1328","(16,18]","F","1","0","0"
"1329","(16,18]","F","1","0","0"
"1330","(18,21]","M","3","0","0"
"1331","(16,18]","F","1","0","0"
"1332","(21,80]","F","1","0","0"
"1333","(16,18]","F","1","0","0"
"1334","(16,18]","F","2","0","0"
"1335","(18,21]","F","1","0","0"
"1336","(16,18]","F","1","0","0"
"1337","(16,18]","M","1","0","0"
"1338","(18,21]","F","1","0","0"
"1339","(18,21]","F","2","1+","0"
"1340","(18,21]","M","1","0","0"
"1341","(18,21]","M","2","0","0"
"1342","(16,18]","M","1","0","0"
"1343","(21,80]","M","1","0","0"
"1344","(21,80]","F","3","0","0"
"1345","(21,80]","M","3","0","0"
"1346","(16,18]","F","2","0","0"
"1347","(18,21]","M","1","0","0"
"1348","(21,80]","F","3","0","0"
"1349","(16,18]","F","1","0","0"
"1350","(18,21]","M","2","0","0"
"1351","(18,21]","F","3","0","0"
"1352","(21,80]","M","1","0","0"
"1353","(16,18]","M","2","0","0"
"1354","(18,21]","M","3","0","0"
"1355","(21,80]","M","1","0","0"
"1356","(18,21]","F","3","0","0"
"1357","(18,21]","F","1","0","0"
"1358","(16,18]","F","3","0","0"
"1359","(16,18]","F","2","0","0"
"1360","(21,80]","F","2","0","0"
"1361","(21,80]","F","2","0","0"
"1362","(16,18]","F","1","0","0"
"1363","(16,18]","F","1","0","0"
"1364","(16,18]","F","2","0","0"
"1365","(21,80]","F","1","0","0"
"1366","(21,80]","F","1","0","0"
"1367","(18,21]","F","1","1+","0"
"1368","(21,80]","F","1","0","0"
"1369","(21,80]","M","1","0","0"
"1370","(21,80]","F","1","0","0"
"1371","(21,80]","F","2","0","0"
"1372","(21,80]","F","1","0","0"
"1373","(18,21]","F","1","0","0"
"1374","(21,80]","M","1","0","0"
"1375","(18,21]","F","1","1+","0"
"1376","(21,80]","F","1","0","0"
"1377","(21,80]","F","1","0","0"
"1378","(18,21]","F","1","0","0"
"1379","(16,18]","M","1","0","0"
"1380","(21,80]","F","1","0","0"
"1381","(21,80]","M","3","0","0"
"1382","(18,21]","F","1","0","0"
"1383","(21,80]","F","2","0","0"
"1384","(18,21]","F","1","0","0"
"1385","(21,80]","M","3","0","0"
"1386","(16,18]","F","3","0","0"
"1387","(16,18]","M","1","0","0"
"1388","(21,80]","F","1","0","0"
"1389","(18,21]","F","2","0","0"
"1390","(21,80]","F","2","0","0"
"1391","(21,80]","F","1","0","0"
"1392","(21,80]","M","2","0","0"
"1393","(21,80]","F","2","0","0"
